,loss (temperature=1),loss (temperature=11),loss (temperature=21),loss (temperature=31),loss (temperature=41),loss (temperature=51),loss (temperature=61),loss (temperature=71),data path
13,20141.489093253564,720.3476960400965,761.8308099891012,139.33660746044717,924.0202258884532,415.9031417914669,4808.963144850266,406.3415848134897,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
14,22042.939987138358,278.6008281614336,13805.550647976035,12648.791275232075,694.4943633159414,3819.013486738507,11626.590365696937,100.44907578033089,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
15,15672.478490921916,1112.5513065053826,1058.3146194493918,4930.764497145876,2134.7136463997026,30.940332381069503,2722.2377335131737,117.55450279806044,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
16,18119.124816811567,1975.6067658679065,776.4117841747861,6619.939373356402,30204.353664499547,2789.7451788554567,16490.680479523773,214.6076409446027,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
17,3839.808564582615,13963.493321734188,10867.419083538733,10771.474553955552,8796.26793546104,934.9114722609028,450.5382454301485,495.9897023040869,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
18,18438.013082316567,614.9000194171958,16289.737881476334,10919.956970801588,631.5967430110934,64.15765615921697,1411.252855429021,229.3677790845192,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
19,22489.42263501366,162.06351028388386,3010.755166270866,10755.427213729714,24697.92990759964,267.82611184999223,26.397022599333503,6132.10563602922,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
20,5382.0144740151945,12424.459410808611,9847.04255949799,1990.1112332759935,218.18006194461813,279.96335447026155,3102.977033778878,1442.0476878608288,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
21,7367.038508954696,2983.695987178879,17742.177924713644,138.31213714419175,19147.966179285955,15348.8731099078,2271.7599228550557,5977.968454842039,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
22,11525.208801553646,30237.61652572176,3873.483408779453,359.28079962156164,213.24875032411623,397.7915340143476,13587.999501474467,3702.949848854277,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
23,18288.6655654933,3965.096219581585,212.90955267473356,3169.7032223338824,467.3744469688044,10321.132398323216,723.2723322628663,8994.327348059081,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
24,18487.892564715155,5295.50261968688,15851.36349485502,14861.827979228528,315.3201257224978,13303.29837223608,13938.40057674072,10781.432661452423,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
25,4050.0310120078593,7549.996795838624,6478.789353615231,3409.341784922646,74.26270348210171,14918.278160008917,4185.533808308361,12412.934121210266,data/brute_force/candidate_space_1048576_instances_1_seed_2026-03-28_15-16-30.csv
